Demand for PJM Interconnection LLC (PJM) American Electric Power zone hourly - UTC time
https://www.eia.gov/opendata/v1/qb.php?category=3390296&sdid=EBA.PJM-AEP.D.H
19:27:58 GMT-0500 (Central Daylight Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.PJM-AEP.D.H megawatthours
09/20/2022 19H,17726
09/20/2022 18H,17145
09/20/2022 17H,16471
09/20/2022 16H,15815
09/20/2022 15H,15048
09/20/2022 14H,14426
09/20/2022 13H,13899
09/20/2022 12H,13759
09/20/2022 11H,13291
09/20/2022 10H,12353
09/20/2022 09H,11898
09/20/2022 08H,11823
09/20/2022 07H,12090
09/20/2022 06H,12378
09/20/2022 05H,12882
09/20/2022 04H,13732
09/20/2022 03H,14882
09/20/2022 02H,15908
09/20/2022 01H,16802
09/20/2022 00H,17228
09/19/2022 23H,17681
09/19/2022 22H,17830
09/19/2022 21H,17633
09/19/2022 20H,17486
09/19/2022 19H,17037
09/19/2022 18H,16763
09/19/2022 17H,16285
09/19/2022 16H,15835
09/19/2022 15H,15222
09/19/2022 14H,14795
09/19/2022 13H,14396
09/19/2022 12H,14052
09/19/2022 11H,13341
09/19/2022 10H,12297
09/19/2022 09H,11727
09/19/2022 08H,11605
09/19/2022 07H,11690
09/19/2022 06H,11869
09/19/2022 05H,12350
09/19/2022 04H,13048
09/19/2022 03H,13929
09/19/2022 02H,14871
09/19/2022 01H,15703
09/19/2022 00H,15941
09/18/2022 23H,16320
09/18/2022 22H,16627
09/18/2022 21H,16435
09/18/2022 20H,16053
09/18/2022 19H,15576
09/18/2022 18H,15069
09/18/2022 17H,14456
09/18/2022 16H,13694
09/18/2022 15H,12929
09/18/2022 14H,12339
09/18/2022 13H,11637
09/18/2022 12H,11121
09/18/2022 11H,10966
09/18/2022 10H,10807
09/18/2022 09H,10841
09/18/2022 08H,10890
09/18/2022 07H,11048
09/18/2022 06H,11442
09/18/2022 05H,11922
09/18/2022 04H,12619
09/18/2022 03H,13494
09/18/2022 02H,14348
09/18/2022 01H,15038
09/18/2022 00H,15456
09/17/2022 23H,16078
09/17/2022 22H,16441
09/17/2022 21H,16412
09/17/2022 20H,16147
09/17/2022 19H,15755
09/17/2022 18H,15284
09/17/2022 17H,14652
09/17/2022 16H,13974
09/17/2022 15H,13176
09/17/2022 14H,12495
09/17/2022 13H,11972
09/17/2022 12H,11460
09/17/2022 11H,11318
09/17/2022 10H,11110
09/17/2022 09H,10940
09/17/2022 08H,10954
09/17/2022 07H,11142
09/17/2022 06H,11453
09/17/2022 05H,11941
09/17/2022 04H,12749
09/17/2022 03H,13762
09/17/2022 02H,14651
09/17/2022 01H,15591
09/17/2022 00H,16036
09/16/2022 23H,16789
09/16/2022 22H,17393
09/16/2022 21H,17423
09/16/2022 20H,17127
09/16/2022 19H,16792
09/16/2022 18H,16339
09/16/2022 17H,15715
09/16/2022 16H,15152
09/16/2022 15H,14557
09/16/2022 14H,13917
09/16/2022 13H,13586
09/16/2022 12H,13399
09/16/2022 11H,12896
09/16/2022 10H,11927
09/16/2022 09H,11516
09/16/2022 08H,11415
09/16/2022 07H,11454
09/16/2022 06H,11667
09/16/2022 05H,12184
09/16/2022 04H,13003
09/16/2022 03H,13967
09/16/2022 02H,15148
09/16/2022 01H,15959
09/16/2022 00H,16119
09/15/2022 23H,16609
09/15/2022 22H,16955
09/15/2022 21H,17011
09/15/2022 20H,16545
09/15/2022 19H,16061
09/15/2022 18H,15679
09/15/2022 17H,14993
09/15/2022 16H,14460
09/15/2022 15H,13703
09/15/2022 14H,13452
09/15/2022 13H,13436
09/15/2022 12H,13167
09/15/2022 11H,12662
09/15/2022 10H,11881
09/15/2022 09H,11302
09/15/2022 08H,11165
09/15/2022 07H,11249
09/15/2022 06H,11486
09/15/2022 05H,11904
09/15/2022 04H,12578
09/15/2022 03H,13470
09/15/2022 02H,14404
09/15/2022 01H,15265
09/15/2022 00H,15459
09/14/2022 23H,15793
09/14/2022 22H,16061
09/14/2022 21H,15898
09/14/2022 20H,15606
09/14/2022 19H,15201
09/14/2022 18H,14939
09/14/2022 17H,14539
09/14/2022 16H,14238
09/14/2022 15H,14048
09/14/2022 14H,13788
09/14/2022 13H,13492
09/14/2022 12H,13253
09/14/2022 11H,12820
09/14/2022 10H,11939
09/14/2022 09H,11343
09/14/2022 08H,11176
09/14/2022 07H,11181
09/14/2022 06H,11355
09/14/2022 05H,11821
09/14/2022 04H,12300
09/14/2022 03H,13110
09/14/2022 02H,13868
09/14/2022 01H,14637
09/14/2022 00H,14647
09/13/2022 23H,14696
09/13/2022 22H,14795
09/13/2022 21H,14655
09/13/2022 20H,14730
09/13/2022 19H,14596
09/13/2022 18H,14465
09/13/2022 17H,14309
09/13/2022 16H,14136
09/13/2022 15H,13957
09/13/2022 14H,13749
09/13/2022 13H,13431
09/13/2022 12H,13358
09/13/2022 11H,12819
09/13/2022 10H,11946
09/13/2022 09H,11482
09/13/2022 08H,11364
09/13/2022 07H,11437
09/13/2022 06H,11682
09/13/2022 05H,11909
09/13/2022 04H,12596
09/13/2022 03H,13489
09/13/2022 02H,14380
09/13/2022 01H,15222
09/13/2022 00H,15278
09/12/2022 23H,15761
09/12/2022 22H,16089
09/12/2022 21H,16223
09/12/2022 20H,16088
09/12/2022 19H,16057
09/12/2022 18H,15798
09/12/2022 17H,15492
09/12/2022 16H,15089
09/12/2022 15H,14809
09/12/2022 14H,14536
09/12/2022 13H,14334
09/12/2022 12H,14080
09/12/2022 11H,13584
09/12/2022 10H,12548
09/12/2022 09H,12053
09/12/2022 08H,11915
09/12/2022 07H,11954
09/12/2022 06H,12209
09/12/2022 05H,12532
09/12/2022 04H,13119
09/12/2022 03H,13831
09/12/2022 02H,14824
09/12/2022 01H,15507
09/12/2022 00H,15460
09/11/2022 23H,15606
09/11/2022 22H,15691
09/11/2022 21H,15423
09/11/2022 20H,15163
09/11/2022 19H,14898
09/11/2022 18H,14509
09/11/2022 17H,14207
09/11/2022 16H,13669
09/11/2022 15H,13199
09/11/2022 14H,12775
09/11/2022 13H,12200
09/11/2022 12H,11772
09/11/2022 11H,11495
09/11/2022 10H,11357
09/11/2022 09H,11265
09/11/2022 08H,11368
09/11/2022 07H,11573
09/11/2022 06H,11854
09/11/2022 05H,12259
09/11/2022 04H,12861
09/11/2022 03H,13569
09/11/2022 02H,14199
09/11/2022 01H,14652
09/11/2022 00H,14879
09/10/2022 23H,15082
09/10/2022 22H,15269
09/10/2022 21H,15569
09/10/2022 20H,15408
09/10/2022 19H,15146
09/10/2022 18H,14884
09/10/2022 17H,14593
09/10/2022 16H,14164
09/10/2022 15H,13592
09/10/2022 14H,12964
09/10/2022 13H,12508
09/10/2022 12H,11991
09/10/2022 11H,11809
09/10/2022 10H,11608
09/10/2022 09H,11503
09/10/2022 08H,11481
09/10/2022 07H,11801
09/10/2022 06H,12144
09/10/2022 05H,12776
09/10/2022 04H,13581
09/10/2022 03H,14619
09/10/2022 02H,15537
09/10/2022 01H,16393
09/10/2022 00H,16956
09/9/2022 23H,17736
09/9/2022 22H,18185
09/9/2022 21H,18216
09/9/2022 20H,17825
09/9/2022 19H,17451
09/9/2022 18H,17030
09/9/2022 17H,16399
09/9/2022 16H,15682
09/9/2022 15H,14990
09/9/2022 14H,14327
09/9/2022 13H,13654
09/9/2022 12H,13346
09/9/2022 11H,12908
09/9/2022 10H,12088
09/9/2022 09H,11634
09/9/2022 08H,11598
09/9/2022 07H,11706
09/9/2022 06H,12057
09/9/2022 05H,12543
09/9/2022 04H,13270
09/9/2022 03H,14281
09/9/2022 02H,15345
09/9/2022 01H,16159
09/9/2022 00H,16503
09/8/2022 23H,17017
09/8/2022 22H,17215
09/8/2022 21H,17141
09/8/2022 20H,16686
09/8/2022 19H,16292
09/8/2022 18H,15814
09/8/2022 17H,15104
09/8/2022 16H,14744
09/8/2022 15H,14432
09/8/2022 14H,13999
09/8/2022 13H,13643
09/8/2022 12H,13358
09/8/2022 11H,12981
09/8/2022 10H,12045
09/8/2022 09H,11551
09/8/2022 08H,11484
09/8/2022 07H,11558
09/8/2022 06H,11908
09/8/2022 05H,12391
09/8/2022 04H,13095
09/8/2022 03H,14104
09/8/2022 02H,15291
09/8/2022 01H,16125
09/8/2022 00H,16362
09/7/2022 23H,16992
09/7/2022 22H,17304
09/7/2022 21H,17354
09/7/2022 20H,17109
09/7/2022 19H,16769
09/7/2022 18H,16556
09/7/2022 17H,16100
09/7/2022 16H,15582
09/7/2022 15H,14994
09/7/2022 14H,14504
09/7/2022 13H,14115
09/7/2022 12H,13911
09/7/2022 11H,13441
09/7/2022 10H,12510
09/7/2022 09H,12018
09/7/2022 08H,11918
09/7/2022 07H,12112
09/7/2022 06H,12490
09/7/2022 05H,13040
09/7/2022 04H,13817
09/7/2022 03H,14845
09/7/2022 02H,15895
09/7/2022 01H,16621
09/7/2022 00H,16710
09/6/2022 23H,17073
09/6/2022 22H,17365
09/6/2022 21H,17425
09/6/2022 20H,17374
09/6/2022 19H,17240
09/6/2022 18H,17049
09/6/2022 17H,16549
09/6/2022 16H,15990
09/6/2022 15H,15474
09/6/2022 14H,14952
09/6/2022 13H,14529
09/6/2022 12H,14165
09/6/2022 11H,13678
09/6/2022 10H,12649
09/6/2022 09H,11911
09/6/2022 08H,11849
09/6/2022 07H,11978
09/6/2022 06H,12192
09/6/2022 05H,12515
09/6/2022 04H,13184
09/6/2022 03H,13999
09/6/2022 02H,14908
09/6/2022 01H,15500
09/6/2022 00H,15532
09/5/2022 23H,15694
09/5/2022 22H,15802
09/5/2022 21H,15645
09/5/2022 20H,15415
09/5/2022 19H,15118
09/5/2022 18H,14821
09/5/2022 17H,14462
09/5/2022 16H,14134
09/5/2022 15H,13643
09/5/2022 14H,13052
09/5/2022 13H,12485
09/5/2022 12H,12090
09/5/2022 11H,11965
09/5/2022 10H,11675
09/5/2022 09H,11536
09/5/2022 08H,11600
09/5/2022 07H,11737
09/5/2022 06H,12022
09/5/2022 05H,12511
09/5/2022 04H,13132
09/5/2022 03H,13806
09/5/2022 02H,14418
09/5/2022 01H,14869
09/5/2022 00H,14931
09/4/2022 23H,15248
09/4/2022 22H,15480
09/4/2022 21H,15522
09/4/2022 20H,15463
09/4/2022 19H,15181
09/4/2022 18H,14825
09/4/2022 17H,14498
09/4/2022 16H,14039
09/4/2022 15H,13547
09/4/2022 14H,13013
09/4/2022 13H,12383
09/4/2022 12H,11839
09/4/2022 11H,11534
09/4/2022 10H,11485
09/4/2022 09H,11511
09/4/2022 08H,11612
09/4/2022 07H,11874
09/4/2022 06H,12267
09/4/2022 05H,12700
09/4/2022 04H,13485
09/4/2022 03H,14189
09/4/2022 02H,14942
09/4/2022 01H,15471
09/4/2022 00H,15757
09/3/2022 23H,16239
09/3/2022 22H,16483
09/3/2022 21H,16613
09/3/2022 20H,16455
09/3/2022 19H,16264
09/3/2022 18H,16007
09/3/2022 17H,15654
09/3/2022 16H,15156
09/3/2022 15H,14458
09/3/2022 14H,13664
09/3/2022 13H,12854
09/3/2022 12H,12214
09/3/2022 11H,12036
09/3/2022 10H,11905
09/3/2022 09H,11820
09/3/2022 08H,11956
09/3/2022 07H,12180
09/3/2022 06H,12577
09/3/2022 05H,13290
09/3/2022 04H,14202
09/3/2022 03H,15350
09/3/2022 02H,16411
09/3/2022 01H,17233
09/3/2022 00H,17737
09/2/2022 23H,18591
09/2/2022 22H,19193
09/2/2022 21H,19277
09/2/2022 20H,19022
09/2/2022 19H,18763
09/2/2022 18H,18282
09/2/2022 17H,17490
09/2/2022 16H,16626
09/2/2022 15H,15708
09/2/2022 14H,14861
09/2/2022 13H,14099
09/2/2022 12H,13715
09/2/2022 11H,13208
09/2/2022 10H,12426
09/2/2022 09H,12031
09/2/2022 08H,12076
09/2/2022 07H,12221
09/2/2022 06H,12736
09/2/2022 05H,13374
09/2/2022 04H,14270
09/2/2022 03H,15448
09/2/2022 02H,16744
09/2/2022 01H,17662
09/2/2022 00H,18177
09/1/2022 23H,18888
09/1/2022 22H,19279
09/1/2022 21H,19336
09/1/2022 20H,19056
09/1/2022 19H,18652
09/1/2022 18H,18134
09/1/2022 17H,17272
09/1/2022 16H,16242
09/1/2022 15H,15447
09/1/2022 14H,14715
09/1/2022 13H,14083
09/1/2022 12H,13609
09/1/2022 11H,13074
09/1/2022 10H,12219
09/1/2022 09H,11684
09/1/2022 08H,11720
09/1/2022 07H,11901
09/1/2022 06H,12332
09/1/2022 05H,12904
09/1/2022 04H,13701
09/1/2022 03H,14869
09/1/2022 02H,16165
09/1/2022 01H,17022
09/1/2022 00H,17507
08/31/2022 23H,18309
08/31/2022 22H,18562
08/31/2022 21H,18551
08/31/2022 20H,18174
08/31/2022 19H,17861
08/31/2022 18H,17376
08/31/2022 17H,16666
08/31/2022 16H,16112
08/31/2022 15H,15483
08/31/2022 14H,14907
08/31/2022 13H,14346
08/31/2022 12H,13901
08/31/2022 11H,13412
08/31/2022 10H,12546
08/31/2022 09H,12148
08/31/2022 08H,11989
08/31/2022 07H,12214
08/31/2022 06H,12684
08/31/2022 05H,13201
08/31/2022 04H,13945
08/31/2022 03H,15012
08/31/2022 02H,16333
08/31/2022 01H,17145
08/31/2022 00H,17631
08/30/2022 23H,18111
08/30/2022 22H,18498
08/30/2022 21H,18536
08/30/2022 20H,18221
08/30/2022 19H,18020
08/30/2022 18H,17691
08/30/2022 17H,17228
08/30/2022 16H,16737
08/30/2022 15H,16367
08/30/2022 14H,15820
08/30/2022 13H,15441
08/30/2022 12H,15010
08/30/2022 11H,14603
08/30/2022 10H,13496
08/30/2022 09H,13004
08/30/2022 08H,12873
08/30/2022 07H,13067
08/30/2022 06H,13582
08/30/2022 05H,14289
08/30/2022 04H,15069
08/30/2022 03H,16179
08/30/2022 02H,17435
08/30/2022 01H,18411
08/30/2022 00H,18770
08/29/2022 23H,19464
08/29/2022 22H,20003
08/29/2022 21H,20845
08/29/2022 20H,20967
08/29/2022 19H,21116
08/29/2022 18H,20813
08/29/2022 17H,20068
08/29/2022 16H,18977
08/29/2022 15H,17909
08/29/2022 14H,16908
08/29/2022 13H,16044
08/29/2022 12H,15287
08/29/2022 11H,14791
08/29/2022 10H,13816
08/29/2022 09H,13250
08/29/2022 08H,13195
08/29/2022 07H,13367
08/29/2022 06H,13870
08/29/2022 05H,14495
08/29/2022 04H,15392
08/29/2022 03H,16425
08/29/2022 02H,17747
08/29/2022 01H,18526
08/29/2022 00H,19009
08/28/2022 23H,19575
08/28/2022 22H,19704
08/28/2022 21H,19438
08/28/2022 20H,19067
08/28/2022 19H,18534
08/28/2022 18H,17723
08/28/2022 17H,16768
08/28/2022 16H,15576
08/28/2022 15H,14398
08/28/2022 14H,13281
08/28/2022 13H,12263
08/28/2022 12H,11508
08/28/2022 11H,11355
08/28/2022 10H,11306
08/28/2022 09H,11253
08/28/2022 08H,11398
08/28/2022 07H,11731
08/28/2022 06H,12169
08/28/2022 05H,12770
08/28/2022 04H,13541
08/28/2022 03H,14607
08/28/2022 02H,15575
08/28/2022 01H,16364
08/28/2022 00H,17044
08/27/2022 23H,17775
08/27/2022 22H,18003
08/27/2022 21H,17985
08/27/2022 20H,17666
08/27/2022 19H,17170
08/27/2022 18H,16601
08/27/2022 17H,15951
08/27/2022 16H,15084
08/27/2022 15H,14304
08/27/2022 14H,13411
08/27/2022 13H,12716
08/27/2022 12H,12058
08/27/2022 11H,11919
08/27/2022 10H,11674
08/27/2022 09H,11503
08/27/2022 08H,11621
08/27/2022 07H,11886
08/27/2022 06H,12383
08/27/2022 05H,12955
08/27/2022 04H,13858
08/27/2022 03H,14939
08/27/2022 02H,15819
08/27/2022 01H,16545
08/27/2022 00H,17160
08/26/2022 23H,17916
08/26/2022 22H,18505
08/26/2022 21H,18770
08/26/2022 20H,18795
08/26/2022 19H,18729
08/26/2022 18H,18351
08/26/2022 17H,17866
08/26/2022 16H,17157
08/26/2022 15H,16315
08/26/2022 14H,15528
08/26/2022 13H,14764
08/26/2022 12H,14309
08/26/2022 11H,13629
08/26/2022 10H,12960
08/26/2022 09H,12428
08/26/2022 08H,12382
08/26/2022 07H,12598
08/26/2022 06H,13012
08/26/2022 05H,13712
08/26/2022 04H,14495
08/26/2022 03H,15628
08/26/2022 02H,16868
08/26/2022 01H,17623
08/26/2022 00H,17989
08/25/2022 23H,18621
08/25/2022 22H,19123
08/25/2022 21H,19257
08/25/2022 20H,19095
08/25/2022 19H,18744
08/25/2022 18H,18280
08/25/2022 17H,17589
08/25/2022 16H,16700
08/25/2022 15H,15811
08/25/2022 14H,14991
08/25/2022 13H,14406
08/25/2022 12H,14009
08/25/2022 11H,13592
08/25/2022 10H,12807
08/25/2022 09H,12149
08/25/2022 08H,12165
08/25/2022 07H,12285
08/25/2022 06H,12731
08/25/2022 05H,13463
08/25/2022 04H,14334
08/25/2022 03H,15561
08/25/2022 02H,17011
08/25/2022 01H,17911
08/25/2022 00H,18338
08/24/2022 23H,18996
08/24/2022 22H,19119
08/24/2022 21H,19106
08/24/2022 20H,18856
08/24/2022 19H,18237
08/24/2022 18H,17705
08/24/2022 17H,17015
08/24/2022 16H,16185
08/24/2022 15H,15399
08/24/2022 14H,14667
08/24/2022 13H,14057
08/24/2022 12H,13580
08/24/2022 11H,13152
08/24/2022 10H,12403
08/24/2022 09H,11975
08/24/2022 08H,11951
08/24/2022 07H,12090
08/24/2022 06H,12434
08/24/2022 05H,13034
08/24/2022 04H,13830
08/24/2022 03H,14993
08/24/2022 02H,16401
08/24/2022 01H,17259
08/24/2022 00H,17867
08/23/2022 23H,18456
08/23/2022 22H,18743
08/23/2022 21H,18660
08/23/2022 20H,18424
08/23/2022 19H,17968
08/23/2022 18H,17524
08/23/2022 17H,16903
08/23/2022 16H,16201
08/23/2022 15H,15378
08/23/2022 14H,14739
08/23/2022 13H,14098
08/23/2022 12H,13602
08/23/2022 11H,13295
08/23/2022 10H,12442
08/23/2022 09H,11906
08/23/2022 08H,11806
08/23/2022 07H,11997
08/23/2022 06H,12398
08/23/2022 05H,12934
08/23/2022 04H,13781
08/23/2022 03H,14981
08/23/2022 02H,16198
08/23/2022 01H,16827
08/23/2022 00H,17327
08/22/2022 23H,17865
08/22/2022 22H,18159
08/22/2022 21H,18063
08/22/2022 20H,17762
08/22/2022 19H,17427
08/22/2022 18H,17160
08/22/2022 17H,16662
08/22/2022 16H,16072
08/22/2022 15H,15521
08/22/2022 14H,14979
08/22/2022 13H,14564
08/22/2022 12H,14216
08/22/2022 11H,13698
08/22/2022 10H,12708
08/22/2022 09H,12098
08/22/2022 08H,11923
08/22/2022 07H,11996
08/22/2022 06H,12332
08/22/2022 05H,12816
08/22/2022 04H,13432
08/22/2022 03H,14169
08/22/2022 02H,15059
08/22/2022 01H,15492
08/22/2022 00H,15683
08/21/2022 23H,16026
08/21/2022 22H,16046
08/21/2022 21H,15950
08/21/2022 20H,15802
08/21/2022 19H,15704
08/21/2022 18H,15552
08/21/2022 17H,15021
08/21/2022 16H,14299
08/21/2022 15H,13676
08/21/2022 14H,13100
08/21/2022 13H,12392
08/21/2022 12H,11833
08/21/2022 11H,11617
08/21/2022 10H,11453
08/21/2022 09H,11469
08/21/2022 08H,11432
08/21/2022 07H,11681
08/21/2022 06H,12071
08/21/2022 05H,12666
08/21/2022 04H,13405
08/21/2022 03H,14232
08/21/2022 02H,15054
08/21/2022 01H,15600
08/21/2022 00H,15925
08/20/2022 23H,16501
08/20/2022 22H,17176
08/20/2022 21H,17370
08/20/2022 20H,17395
08/20/2022 19H,17304
08/20/2022 18H,16939
08/20/2022 17H,16371
08/20/2022 16H,15523
08/20/2022 15H,14645
08/20/2022 14H,13804
08/20/2022 13H,12923
08/20/2022 12H,12156
08/20/2022 11H,11915
08/20/2022 10H,11699
08/20/2022 09H,11687
08/20/2022 08H,11771
08/20/2022 07H,12078
08/20/2022 06H,12550
08/20/2022 05H,13209
08/20/2022 04H,14077
08/20/2022 03H,15213
08/20/2022 02H,16245
08/20/2022 01H,16929
08/20/2022 00H,17710
08/19/2022 23H,18550
08/19/2022 22H,19067
08/19/2022 21H,19121
08/19/2022 20H,18823
08/19/2022 19H,18444
08/19/2022 18H,17947
08/19/2022 17H,17045
08/19/2022 16H,16281
08/19/2022 15H,15412
08/19/2022 14H,14652
08/19/2022 13H,14015
08/19/2022 12H,13430
08/19/2022 11H,13091
08/19/2022 10H,12337
08/19/2022 09H,11850
08/19/2022 08H,11816
08/19/2022 07H,12029
08/19/2022 06H,12510
08/19/2022 05H,13166
08/19/2022 04H,14022
08/19/2022 03H,15131
08/19/2022 02H,16384
08/19/2022 01H,17030
08/19/2022 00H,17675
08/18/2022 23H,18158
08/18/2022 22H,18323
08/18/2022 21H,18467
08/18/2022 20H,18328
08/18/2022 19H,17883
08/18/2022 18H,17414
08/18/2022 17H,16619
08/18/2022 16H,15797
08/18/2022 15H,15168
08/18/2022 14H,14494
08/18/2022 13H,13935
08/18/2022 12H,13425
08/18/2022 11H,13011
08/18/2022 10H,12222
08/18/2022 09H,11770
08/18/2022 08H,11759
08/18/2022 07H,11939
08/18/2022 06H,12203
08/18/2022 05H,12700
08/18/2022 04H,13530
08/18/2022 03H,14647
08/18/2022 02H,15726
08/18/2022 01H,16329
08/18/2022 00H,16833
08/17/2022 23H,17422
08/17/2022 22H,17575
08/17/2022 21H,17589
08/17/2022 20H,17375
08/17/2022 19H,17154
08/17/2022 18H,16741
08/17/2022 17H,16245
08/17/2022 16H,15574
08/17/2022 15H,14936
08/17/2022 14H,14509
08/17/2022 13H,13991
08/17/2022 12H,13573
08/17/2022 11H,13084
08/17/2022 10H,12337
08/17/2022 09H,11745
08/17/2022 08H,11643
08/17/2022 07H,11819
08/17/2022 06H,12187
08/17/2022 05H,12678
08/17/2022 04H,13375
08/17/2022 03H,14313
08/17/2022 02H,15284
08/17/2022 01H,15681
08/17/2022 00H,15981
08/16/2022 23H,16280
08/16/2022 22H,16439
08/16/2022 21H,16272
08/16/2022 20H,16253
08/16/2022 19H,16158
08/16/2022 18H,15881
08/16/2022 17H,15365
08/16/2022 16H,15012
08/16/2022 15H,14681
08/16/2022 14H,14244
08/16/2022 13H,13799
08/16/2022 12H,13418
08/16/2022 11H,12955
08/16/2022 10H,12181
08/16/2022 09H,11809
08/16/2022 08H,11681
08/16/2022 07H,11959
08/16/2022 06H,12341
08/16/2022 05H,12826
08/16/2022 04H,13614
08/16/2022 03H,14564
08/16/2022 02H,15587
08/16/2022 01H,16036
08/16/2022 00H,16480
08/15/2022 23H,16868
08/15/2022 22H,17105
08/15/2022 21H,17076
08/15/2022 20H,16854
08/15/2022 19H,16727
08/15/2022 18H,16528
08/15/2022 17H,16014
08/15/2022 16H,15565
08/15/2022 15H,15010
08/15/2022 14H,14403
08/15/2022 13H,14053
08/15/2022 12H,13577
08/15/2022 11H,12964
08/15/2022 10H,12223
08/15/2022 09H,11695
08/15/2022 08H,11553
08/15/2022 07H,11561
08/15/2022 06H,11642
08/15/2022 05H,12117
08/15/2022 04H,12605
08/15/2022 03H,13258
08/15/2022 02H,13877
08/15/2022 01H,14017
08/15/2022 00H,13983
08/14/2022 23H,13981
08/14/2022 22H,14055
08/14/2022 21H,13907
08/14/2022 20H,13843
08/14/2022 19H,13819
08/14/2022 18H,13683
08/14/2022 17H,13412
08/14/2022 16H,12994
08/14/2022 15H,12606
08/14/2022 14H,12102
08/14/2022 13H,11640
08/14/2022 12H,11103
08/14/2022 11H,10911
08/14/2022 10H,10779
08/14/2022 09H,10764
08/14/2022 08H,10879
08/14/2022 07H,11069
08/14/2022 06H,11366
08/14/2022 05H,11847
08/14/2022 04H,12438
08/14/2022 03H,13213
08/14/2022 02H,13913
08/14/2022 01H,14317
08/14/2022 00H,14560
08/13/2022 23H,15023
08/13/2022 22H,15316
08/13/2022 21H,15168
08/13/2022 20H,15017
08/13/2022 19H,14650
08/13/2022 18H,14413
08/13/2022 17H,13953
08/13/2022 16H,13520
08/13/2022 15H,12943
08/13/2022 14H,12408
08/13/2022 13H,11831
08/13/2022 12H,11311
08/13/2022 11H,11073
08/13/2022 10H,10938
08/13/2022 09H,10833
08/13/2022 08H,10935
08/13/2022 07H,11117
08/13/2022 06H,11489
08/13/2022 05H,12068
08/13/2022 04H,12865
08/13/2022 03H,13822
08/13/2022 02H,14822
08/13/2022 01H,15372
08/13/2022 00H,16024
08/12/2022 23H,16771
08/12/2022 22H,17200
08/12/2022 21H,17249
08/12/2022 20H,16949
08/12/2022 19H,16680
08/12/2022 18H,16355
08/12/2022 17H,15941
08/12/2022 16H,15414
08/12/2022 15H,14978
08/12/2022 14H,14310
08/12/2022 13H,13860
08/12/2022 12H,13333
08/12/2022 11H,12737
08/12/2022 10H,12268
08/12/2022 09H,11951
08/12/2022 08H,11878
08/12/2022 07H,12093
08/12/2022 06H,12369
08/12/2022 05H,13042
08/12/2022 04H,13936
08/12/2022 03H,14993
08/12/2022 02H,16140
08/12/2022 01H,16760
08/12/2022 00H,17319
08/11/2022 23H,17975
08/11/2022 22H,18267
08/11/2022 21H,18071
08/11/2022 20H,17814
08/11/2022 19H,17785
08/11/2022 18H,17613
08/11/2022 17H,17094
08/11/2022 16H,16449
08/11/2022 15H,15791
08/11/2022 14H,15151
08/11/2022 13H,14517
08/11/2022 12H,13955
08/11/2022 11H,13494
08/11/2022 10H,12763
08/11/2022 09H,12354
08/11/2022 08H,12278
08/11/2022 07H,12507
08/11/2022 06H,12937
08/11/2022 05H,13583
08/11/2022 04H,14476
08/11/2022 03H,15619
08/11/2022 02H,16622
08/11/2022 01H,17126
08/11/2022 00H,17610
08/10/2022 23H,18034
08/10/2022 22H,18218
08/10/2022 21H,18314
08/10/2022 20H,18270
08/10/2022 19H,18300
08/10/2022 18H,18102
08/10/2022 17H,17789
08/10/2022 16H,17121
08/10/2022 15H,16517
08/10/2022 14H,15902
08/10/2022 13H,15351
08/10/2022 12H,14752
08/10/2022 11H,14311
08/10/2022 10H,13587
08/10/2022 09H,13158
08/10/2022 08H,13145
08/10/2022 07H,13333
08/10/2022 06H,13834
08/10/2022 05H,14556
08/10/2022 04H,15437
08/10/2022 03H,16586
08/10/2022 02H,17652
08/10/2022 01H,18211
08/10/2022 00H,18615
08/9/2022 23H,19209
08/9/2022 22H,19790
08/9/2022 21H,19874
08/9/2022 20H,19911
08/9/2022 19H,20022
08/9/2022 18H,19748
08/9/2022 17H,19116
08/9/2022 16H,18490
08/9/2022 15H,17763
08/9/2022 14H,16938
08/9/2022 13H,16099
08/9/2022 12H,15518
08/9/2022 11H,14874
08/9/2022 10H,14177
08/9/2022 09H,13861
08/9/2022 08H,13886
08/9/2022 07H,14319
08/9/2022 06H,14836
08/9/2022 05H,15511
08/9/2022 04H,16508
08/9/2022 03H,17692
08/9/2022 02H,18828
08/9/2022 01H,19754
08/9/2022 00H,20634
08/8/2022 23H,21208
08/8/2022 22H,21136
08/8/2022 21H,21129
08/8/2022 20H,21095
08/8/2022 19H,21307
08/8/2022 18H,20860
08/8/2022 17H,20124
08/8/2022 16H,18981
08/8/2022 15H,17905
08/8/2022 14H,16806
08/8/2022 13H,15895
08/8/2022 12H,15216
08/8/2022 11H,14576
08/8/2022 10H,13886
08/8/2022 09H,13388
08/8/2022 08H,13342
08/8/2022 07H,13533
08/8/2022 06H,13957
08/8/2022 05H,14651
08/8/2022 04H,15416
08/8/2022 03H,16494
08/8/2022 02H,17493
